	time	error
2293	-1.5	5e-10
2294	-1.5	5e-10
2295	-1.5	5e-10
2296	-1.5	5e-10
2297	-1.5	5e-10
2298	-1.5	5e-10
2299	-1.5	5e-10
2300	-1.5	5e-10
2301	-1.5	5e-10
2302	-1.5	5e-10
2303	-1.5	5e-10
2304	-1.5	5e-10
2305	-1.5	5e-10
2306	-1.5	5e-10
2307	-1.5	5e-10
2308	-1.5	5e-10
2309	-1.5	5e-10
2310	-1.5	5e-10
2311	-1.5	5e-10
2312	-1.5	5e-10
2313	-1.5	5e-10
2314	-1.5	5e-10
2315	-1.5	5e-10
2316	-1.5	5e-10
2317	-1.5	5e-10
2318	-1.5	5e-10
2319	-1.5	5e-10
2320	-1.5	5e-10
2321	-1.5	5e-10
2322	-1.5	5e-10
2323	-1.5	5e-10
2324	-1.5	5e-10
2325	-1.5	5e-10
2326	-1.5	5e-10
2327	-1.5	5e-10
2328	-1.5	5e-10
2329	-1.5	5e-10
2330	-1.5	5e-10
2331	-1.5	5e-10
2332	-1.5	5e-10
2333	-1.5	5e-10
2334	-1.5	5e-10
2335	-1.5	5e-10
2336	-1.5	5e-10
2337	-1.5	5e-10
2338	-1.5	5e-10
2339	-1.5	5e-10
2340	-1.5	5e-10
2341	-1.5	5e-10
2342	-1.5	5e-10
2343	-1.5	5e-10
2344	-1.5	5e-10
2345	-1.5	5e-10
2346	-1.5	5e-10
2347	-1.5	5e-10
2348	-1.5	5e-10
2349	-1.5	5e-10
2350	-1.5	5e-10
2351	-1.5	5e-10
2352	-1.5	5e-10
2353	-1.5	5e-10
2354	-1.5	5e-10
2355	-1.5	5e-10
2356	-1.5	5e-10
2357	-1.5	5e-10
2358	-1.5	5e-10
2359	-1.5	5e-10
2360	-1.5	5e-10
2361	-1.5	5e-10
2362	-1.5	5e-10
2363	-1.5	5e-10
2364	-2.0	5e-10
2365	-2.0	5e-10
2366	-2.0	5e-10
2367	-2.0	5e-10
2368	-2.0	5e-10
2369	-2.0	5e-10
2370	-2.0	5e-10
2371	-2.0	5e-10
2372	-2.0	5e-10
2373	-2.0	5e-10
2374	-2.0	5e-10
2375	-2.0	5e-10
2376	-2.0	5e-10
2377	-2.0	5e-10
2378	-2.0	5e-10
2379	-2.0	5e-10
2380	-2.0	5e-10
2381	-2.0	5e-10
2382	-2.0	5e-10
2383	-2.0	5e-10
2384	-2.0	5e-10
2385	-2.0	5e-10
2386	-2.0	5e-10
2387	-2.0	5e-10
2388	-2.0	5e-10
2389	-2.0	5e-10
2390	-2.0	5e-10
2391	-2.0	5e-10
2392	-2.0	5e-10
2393	-2.0	5e-10
2394	-2.0	5e-10
2395	-2.0	5e-10
2396	-2.0	5e-10
2397	-2.0	5e-10
2398	-2.0	5e-10
2399	-2.0	5e-10
2400	-2.0	5e-10
2401	-2.0	5e-10
2402	-2.0	5e-10
2403	-2.0	5e-10
2404	-2.0	5e-10
2405	-2.0	5e-10
2406	-2.0	5e-10
2407	-2.0	5e-10
2408	-2.0	5e-10
2409	-2.0	5e-10
2410	-2.0	5e-10
2411	-2.0	5e-10
2412	-2.0	5e-10
2413	-2.0	5e-10
2414	-2.0	5e-10
2415	-2.0	5e-10
2416	-2.0	5e-10
2417	-2.0	5e-10
2418	-2.0	5e-10
2419	-2.0	5e-10
2420	-2.0	5e-10
2421	-2.0	5e-10
2422	-2.0	5e-10
2423	-2.0	5e-10
2424	-2.0	5e-10
2425	-2.0	5e-10
2426	-2.0	5e-10
2427	-2.0	5e-10
2428	-2.0	5e-10
2429	-2.0	5e-10
2430	-2.0	5e-10
2431	-2.0	5e-10
2432	-2.0	5e-10
2433	-2.0	5e-10
2434	-2.0	5e-10
2435	-2.0	5e-10
2436	-2.0	5e-10
2437	-2.0	5e-10
2438	-2.0	5e-10
2439	-2.0	5e-10
2440	-2.0	5e-10
2441	-2.0	5e-10
2442	-2.0	5e-10
2443	-2.0	5e-10
2444	-2.0	5e-10
2445	-2.0	5e-10
2446	-2.0	5e-10
2447	-2.0	5e-10
2448	-2.0	5e-10
2449	-2.0	5e-10
2450	-2.0	5e-10
2451	-2.0	5e-10
2452	-2.0	5e-10
2453	-2.0	5e-10
2454	-2.0	5e-10
2455	-2.0	5e-10
2456	-2.0	5e-10
2457	-2.0	5e-10
2458	-2.0	5e-10
2459	-2.0	5e-10
2460	-2.0	5e-10
2461	-2.0	5e-10
2462	-2.0	5e-10
2463	-2.0	5e-10
2464	-2.0	5e-10
2465	-2.0	5e-10
2466	-2.0	5e-10
2467	-2.0	5e-10
2468	-2.0	5e-10
2469	-2.0	5e-10
2470	-2.0	5e-10
2471	-2.0	5e-10
2472	-2.0	5e-10
2473	-2.0	5e-10
2474	-2.0	5e-10
2475	-2.0	5e-10
2476	-2.0	5e-10
2477	-2.0	5e-10
2478	-2.0	5e-10
2479	-2.0	5e-10
2480	-2.0	5e-10
2481	-2.0	5e-10
2482	-2.0	5e-10
2483	-2.0	5e-10
2484	-2.0	5e-10
2485	-2.0	5e-10
2486	-2.0	5e-10
2487	-2.0	5e-10
2488	-2.0	5e-10
2489	-2.0	5e-10
2490	-2.0	5e-10
2491	-2.0	5e-10
2492	-2.0	5e-10
2493	-2.0	5e-10
2494	-2.0	5e-10
2495	-2.0	5e-10
2496	-2.0	5e-10
2497	-2.0	5e-10
2498	-2.0	5e-10
2499	-2.0	5e-10
2500	-2.0	5e-10
2501	-2.0	5e-10
2502	-2.0	5e-10
2503	-2.0	5e-10
2504	-2.0	5e-10
2505	-2.0	5e-10
2506	-2.0	5e-10
2507	-2.0	5e-10
2508	-2.0	5e-10
2509	-2.0	5e-10
2510	-2.0	5e-10
2511	-2.0	5e-10
2512	-2.0	5e-10
2513	-2.0	5e-10
2514	-2.0	5e-10
2515	-2.0	5e-10
2516	-2.0	5e-10
2517	-2.0	5e-10
2518	-2.0	5e-10
2519	-2.0	5e-10
2520	-2.0	5e-10
2521	-2.0	5e-10
2522	-2.0	5e-10
2523	-2.0	5e-10
2524	-2.0	5e-10
2525	-2.0	5e-10
2526	-2.0	5e-10
2527	-2.0	5e-10
2528	-2.0	5e-10
2529	-2.0	5e-10
2530	-2.0	5e-10
2531	-2.0	5e-10
2532	-2.0	5e-10
2533	-2.0	5e-10
2534	-2.0	5e-10
2535	-2.0	5e-10
2536	-2.0	5e-10
2537	-2.0	5e-10
2538	-2.0	5e-10
2539	-2.0	5e-10
2540	-2.0	5e-10
2541	-2.0	5e-10
2542	-2.0	5e-10
2543	-2.0	5e-10
2544	-2.0	5e-10
2545	-2.0	5e-10
2546	-2.0	5e-10
2547	-2.0	5e-10
2548	-2.0	5e-10
2549	-2.0	5e-10
2550	-2.0	5e-10
2551	-2.0	5e-10
2552	-2.0	5e-10
2553	-2.0	5e-10
2554	-2.0	5e-10
2555	-2.0	5e-10
2556	-2.0	5e-10
2557	-2.0	5e-10
2558	-2.0	5e-10
2559	-2.0	5e-10
2560	-2.0	5e-10
2561	-2.0	5e-10
2562	-2.0	5e-10
2563	-2.0	5e-10
2564	-2.0	5e-10
2565	-2.0	5e-10
2566	-2.0	5e-10
2567	-2.0	5e-10
2568	-2.0	5e-10
2569	-2.0	5e-10
2570	-2.0	5e-10
2571	-2.0	5e-10
2572	-2.0	5e-10
2573	-2.0	5e-10
2574	-2.0	5e-10
2575	-2.0	5e-10
2576	-2.0	5e-10
2577	-2.0	5e-10
2578	-2.0	5e-10
2579	-2.0	5e-10
2580	-2.0	5e-10
2581	-2.0	5e-10
2582	-2.0	5e-10
2583	-2.0	5e-10
2584	-2.0	5e-10
2585	-2.0	5e-10
2586	-2.0	5e-10
2587	-2.0	5e-10
2588	-2.0	5e-10
2589	-2.0	5e-10
2590	-2.0	5e-10
2591	-2.0	5e-10
2592	-2.0	5e-10
2593	-2.0	5e-10
2594	-2.0	5e-10
2595	-2.0	5e-10
2596	-2.0	5e-10
2597	-2.0	5e-10
2598	-2.0	5e-10
2599	-2.0	5e-10
2600	-2.0	5e-10
2601	-2.0	5e-10
2602	-2.0	5e-10
2603	-2.0	5e-10
2604	-2.0	5e-10
2605	-2.0	5e-10
2606	-2.0	5e-10
2607	-2.0	5e-10
2608	-2.0	5e-10
2609	-2.0	5e-10
2610	-2.0	5e-10
2611	-2.0	5e-10
2612	-2.0	5e-10
2613	-2.0	5e-10
2614	-2.0	5e-10
2615	-2.0	5e-10
2616	-2.0	5e-10
2617	-2.0	5e-10
2618	-2.0	5e-10
2619	-2.0	5e-10
2620	-2.0	5e-10
2621	-2.0	5e-10
2622	-2.0	5e-10
2623	-2.0	5e-10
2624	-2.0	5e-10
2625	-2.0	5e-10
2626	-2.0	5e-10
2627	-2.0	5e-10
2628	-2.0	5e-10
2629	-2.0	5e-10
2630	-2.0	5e-10
2631	-2.0	5e-10
2632	-2.0	5e-10
2633	-2.0	5e-10
2634	-2.0	5e-10
2635	-2.0	5e-10
2636	-2.0	5e-10
2637	-2.0	5e-10
2638	-2.0	5e-10
2639	-2.0	5e-10
2640	-2.0	5e-10
2641	-2.0	5e-10
2642	-2.0	5e-10
2643	-2.0	5e-10
2644	-2.0	5e-10
2645	-2.0	5e-10
2646	-2.0	5e-10
2647	-2.0	5e-10
2648	-2.0	5e-10
2649	-2.0	5e-10
2650	-2.0	5e-10
2651	-2.0	5e-10
2652	-2.0	5e-10
2653	-2.0	5e-10
2654	-2.0	5e-10
2655	-2.0	5e-10
2656	-2.0	5e-10
2657	-2.0	5e-10
2658	-2.0	5e-10
2659	-2.0	5e-10
2660	-2.0	5e-10
2661	-2.0	5e-10
2662	-2.0	5e-10
2663	-2.0	5e-10
2664	-2.0	5e-10
2665	-2.0	5e-10
2666	-2.0	5e-10
2667	-2.0	5e-10
2668	-2.0	5e-10
2669	-2.0	5e-10
2670	-2.0	5e-10
2671	-2.0	5e-10
2672	-2.0	5e-10
2673	-2.0	5e-10
2674	-2.0	5e-10
2675	-2.0	5e-10
2676	-2.0	5e-10
2677	-2.0	5e-10
2678	-2.0	5e-10
2679	-2.0	5e-10
2680	-2.0	5e-10
2681	-2.0	5e-10
2682	-2.0	5e-10
2683	-2.0	5e-10
2684	-2.0	5e-10
2685	-2.0	5e-10
2686	-2.0	5e-10
2687	-2.0	5e-10
2688	-2.0	5e-10
2689	-2.0	5e-10
2690	-2.0	5e-10
2691	-2.0	5e-10
2692	-2.0	5e-10
2693	-2.0	5e-10
2694	-2.0	5e-10
2695	-2.0	5e-10
2696	-2.0	5e-10
2697	-2.0	5e-10
2698	-2.0	5e-10
2699	-2.0	5e-10
2700	-2.0	5e-10
2701	-2.0	5e-10
2702	-2.0	5e-10
2703	-2.0	5e-10
2704	-2.0	5e-10
2705	-2.0	5e-10
2706	-2.0	5e-10
2707	-2.0	5e-10
2708	-2.0	5e-10
2709	-2.0	5e-10
2710	-2.0	5e-10
2711	-2.0	5e-10
2712	-2.0	5e-10
2713	-2.0	5e-10
2714	-2.0	5e-10
2715	-2.0	5e-10
2716	-2.0	5e-10
2717	-2.0	5e-10
2718	-2.0	5e-10
2719	-2.0	5e-10
2720	-2.0	5e-10
2721	-2.0	5e-10
2722	-2.0	5e-10
2723	-2.0	5e-10
2724	-2.0	5e-10
2725	-2.0	5e-10
2726	-2.0	5e-10
2727	-2.0	5e-10
2728	-2.0	5e-10
2729	-2.0	5e-10
2730	-2.0	5e-10
2731	-2.0	5e-10
2732	-2.0	5e-10
2733	-2.0	5e-10
2734	-2.0	5e-10
2735	-2.0	5e-10
2736	-2.0	5e-10
2737	-2.0	5e-10
2738	-2.0	5e-10
2739	-2.0	5e-10
2740	-2.0	5e-10
2741	-2.0	5e-10
2742	-2.0	5e-10
2743	-2.0	5e-10
2744	-2.0	5e-10
2745	-2.0	5e-10
2746	-2.0	5e-10
2747	-2.0	5e-10
2748	-2.0	5e-10
2749	-2.0	5e-10
2750	-2.0	5e-10
2751	-2.0	5e-10
2752	-2.0	5e-10
2753	-2.0	5e-10
2754	-2.0	5e-10
2755	-2.0	5e-10
2756	-2.0	5e-10
2757	-2.0	5e-10
2758	-2.0	5e-10
2759	-2.0	5e-10
2760	-2.0	5e-10
2761	-2.0	5e-10
2762	-2.0	5e-10
2763	-2.0	5e-10
2764	-2.0	5e-10
2765	-2.0	5e-10
2766	-2.0	5e-10
2767	-2.0	5e-10
2768	-2.0	5e-10
2769	-2.0	5e-10
2770	-2.0	5e-10
2771	-2.0	5e-10
2772	-2.0	5e-10
2773	-2.0	5e-10
2774	-2.0	5e-10
2775	-2.0	5e-10
2776	-2.0	5e-10
2777	-2.0	5e-10
2778	-2.0	5e-10
2779	-2.0	5e-10
2780	-2.0	5e-10
2781	-2.0	5e-10
2782	-2.0	5e-10
2783	-2.0	5e-10
2784	-2.0	5e-10
2785	-2.0	5e-10
2786	-2.0	5e-10
2787	-2.0	5e-10
2788	-2.0	5e-10
2789	-2.0	5e-10
2790	-2.0	5e-10
2791	-2.0	5e-10
2792	-2.0	5e-10
2793	-2.0	5e-10
2794	-2.0	5e-10
2795	-2.0	5e-10
2796	-2.0	5e-10
2797	-2.0	5e-10
2798	-2.0	5e-10
2799	-2.0	5e-10
2800	-2.0	5e-10
2801	-2.0	5e-10
2802	-2.0	5e-10
2803	-2.0	5e-10
2804	-2.0	5e-10
2805	-2.0	5e-10
2806	-2.0	5e-10
2807	-2.0	5e-10
2808	-2.0	5e-10
2809	-2.0	5e-10
2810	-2.0	5e-10
2811	-2.0	5e-10
2812	-2.0	5e-10
2813	-2.0	5e-10
2814	-2.0	5e-10
2815	-2.0	5e-10
2816	-2.0	5e-10
2817	-2.0	5e-10
2818	-2.0	5e-10
2819	-2.0	5e-10
2820	-2.0	5e-10
2821	-2.0	5e-10
2822	-2.0	5e-10
2823	-2.0	5e-10
2824	-2.0	5e-10
2825	-2.0	5e-10
2826	-2.0	5e-10
2827	-2.0	5e-10
2828	-2.0	5e-10
2829	-2.0	5e-10
2830	-2.0	5e-10
2831	-2.0	5e-10
2832	-2.0	5e-10
2833	-2.0	5e-10
2834	-2.0	5e-10
2835	-2.0	5e-10
2836	-2.0	5e-10
2837	-2.0	5e-10
2838	-2.0	5e-10
2839	-2.0	5e-10
2840	-2.0	5e-10
2841	-2.0	5e-10
2842	-2.0	5e-10
2843	-2.0	5e-10
2844	-2.0	5e-10
2845	-2.0	5e-10
2846	-2.0	5e-10
2847	-2.0	5e-10
2848	-2.0	5e-10
2849	-2.0	5e-10
2850	-2.0	5e-10
2851	-2.0	5e-10
2852	-2.0	5e-10
2853	-2.0	5e-10
2854	-2.0	5e-10
2855	-2.0	5e-10
2856	-2.0	5e-10
2857	-2.0	5e-10
2858	-2.0	5e-10
2859	-2.0	5e-10
2860	-2.0	5e-10
2861	-2.0	5e-10
2862	-2.0	5e-10
2863	-2.0	5e-10
2864	-2.0	5e-10
2865	-2.0	5e-10
2866	-2.0	5e-10
2867	-2.0	5e-10
2868	-2.0	5e-10
2869	-2.0	5e-10
2870	-2.0	5e-10
2871	-2.0	5e-10
2872	-2.0	5e-10
2873	-2.0	5e-10
2874	-2.0	5e-10
2875	-2.0	5e-10
2876	-2.0	5e-10
2877	-2.0	5e-10
2878	-2.0	5e-10
2879	-2.0	5e-10
2880	-2.0	5e-10
2881	-2.0	5e-10
2882	-2.0	5e-10
2883	-2.0	5e-10
2884	-2.0	5e-10
2885	-2.0	5e-10
2886	-2.0	5e-10
2887	-2.0	5e-10
2888	-2.0	5e-10
2889	-2.0	5e-10
2890	-2.0	5e-10
2891	-2.0	5e-10
2892	-2.0	5e-10
2893	-2.0	5e-10
2894	-2.0	5e-10
2895	-2.0	5e-10
2896	-2.0	5e-10
2897	-2.0	5e-10
2898	-2.0	5e-10
2899	-2.0	5e-10
2900	-2.0	5e-10
2901	-2.0	5e-10
2902	-2.0	5e-10
2903	-2.0	5e-10
2904	-2.0	5e-10
2905	-2.0	5e-10
2906	-2.0	5e-10
2907	-2.0	5e-10
2908	-2.0	5e-10
2909	-2.0	5e-10
2910	-2.0	5e-10
2911	-2.0	5e-10
2912	-2.0	5e-10
2913	-2.0	5e-10
2914	-2.0	5e-10
2915	-2.0	5e-10
2916	-2.0	5e-10
2917	-2.0	5e-10
2918	-2.0	5e-10
2919	-2.0	5e-10
2920	-2.0	5e-10
2921	-2.0	5e-10
2922	-2.0	5e-10
2923	-2.0	5e-10
2924	-2.0	5e-10
2925	-2.0	5e-10
2926	-2.0	5e-10
2927	-2.0	5e-10
2928	-2.0	5e-10
2929	-2.5	5e-10
2930	-2.5	5e-10
2931	-2.5	5e-10
2932	-2.5	5e-10
2933	-2.5	5e-10
2934	-2.5	5e-10
2935	-2.5	5e-10
2936	-2.5	5e-10
2937	-2.5	5e-10
2938	-2.5	5e-10
2939	-2.5	5e-10
2940	-2.5	5e-10
2941	-2.5	5e-10
2942	-2.5	5e-10
2943	-2.5	5e-10
2944	-2.5	5e-10
2945	-2.5	5e-10
2946	-2.5	5e-10
2947	-2.5	5e-10
2948	-2.5	5e-10
2949	-2.5	5e-10
2950	-2.5	5e-10
2951	-2.5	5e-10
2952	-2.5	5e-10
2953	-2.5	5e-10
2954	-2.5	5e-10
2955	-2.5	5e-10
2956	-2.5	5e-10
2957	-2.5	5e-10
2958	-2.5	5e-10
2959	-2.5	5e-10
2960	-2.5	5e-10
2961	-2.5	5e-10
2962	-2.5	5e-10
2963	-2.5	5e-10
2964	-2.5	5e-10
2965	-2.5	5e-10
2966	-2.5	5e-10
2967	-2.5	5e-10
2968	-2.5	5e-10
2969	-2.5	5e-10
2970	-2.5	5e-10
2971	-2.5	5e-10
2972	-2.5	5e-10
2973	-2.5	5e-10
2974	-2.5	5e-10
2975	-2.5	5e-10
2976	-2.5	5e-10
2977	-2.5	5e-10
2978	-2.5	5e-10
2979	-2.5	5e-10
2980	-2.5	5e-10
2981	-2.5	5e-10
2982	-2.5	5e-10
2983	-2.5	5e-10
2984	-2.5	5e-10
2985	-2.5	5e-10
2986	-2.5	5e-10
2987	-2.5	5e-10
2988	-2.5	5e-10
2989	-2.5	5e-10
2990	-2.5	5e-10
2991	-2.5	5e-10
2992	-2.5	5e-10
2993	-2.5	5e-10
2994	-2.5	5e-10
2995	-2.5	5e-10
2996	-2.5	5e-10
2997	-2.5	5e-10
2998	-2.5	5e-10
2999	-2.5	5e-10
3000	-2.5	5e-10
3001	-2.5	5e-10
3002	-2.5	5e-10
3003	-2.5	5e-10
3004	-2.5	5e-10
3005	-2.5	5e-10
3006	-2.5	5e-10
3007	-2.5	5e-10
3008	-2.5	5e-10
3009	-2.5	5e-10
3010	-2.5	5e-10
3011	-2.5	5e-10
3012	-2.5	5e-10
3013	-2.5	5e-10
3014	-2.5	5e-10
3015	-2.5	5e-10
3016	-2.5	5e-10
3017	-2.5	5e-10
3018	-2.5	5e-10
3019	-2.5	5e-10
3020	-2.5	5e-10
3021	-2.5	5e-10
3022	-2.5	5e-10
3023	-2.5	5e-10
3024	-2.5	5e-10
3025	-2.5	5e-10
3026	-2.5	5e-10
3027	-2.5	5e-10
3028	-2.5	5e-10
3029	-2.5	5e-10
3030	-2.5	5e-10
3031	-2.5	5e-10
3032	-2.5	5e-10
3033	-2.5	5e-10
3034	-2.5	5e-10
3035	-2.5	5e-10
3036	-2.5	5e-10
3037	-2.5	5e-10
3038	-2.5	5e-10
3039	-2.5	5e-10
3040	-2.5	5e-10
3041	-2.5	5e-10
3042	-2.5	5e-10
3043	-2.5	5e-10
3044	-2.5	5e-10
3045	-2.5	5e-10
3046	-2.5	5e-10
3047	-2.5	5e-10
3048	-2.5	5e-10
3049	-2.5	5e-10
3050	-2.5	5e-10
3051	-2.5	5e-10
3052	-2.5	5e-10
3053	-2.5	5e-10
3054	-2.5	5e-10
3055	-2.5	5e-10
3056	-2.5	5e-10
3057	-2.5	5e-10
3058	-2.5	5e-10
3059	-2.5	5e-10
3060	-2.5	5e-10
3061	-2.5	5e-10
3062	-2.5	5e-10
3063	-2.5	5e-10
3064	-2.5	5e-10
3065	-2.5	5e-10
3066	-2.5	5e-10
3067	-2.5	5e-10
3068	-2.5	5e-10
3069	-2.5	5e-10
3070	-2.5	5e-10
3071	-2.5	5e-10
3072	-2.5	5e-10
3073	-2.5	5e-10
3074	-2.5	5e-10
3075	-2.5	5e-10
3076	-2.5	5e-10
3077	-2.5	5e-10
3078	-2.5	5e-10
3079	-2.5	5e-10
3080	-2.5	5e-10
3081	-2.5	5e-10
3082	-2.5	5e-10
3083	-2.5	5e-10
3084	-2.5	5e-10
3085	-2.5	5e-10
3086	-2.5	5e-10
3087	-2.5	5e-10
3088	-2.5	5e-10
3089	-2.5	5e-10
3090	-2.5	5e-10
3091	-2.5	5e-10
3092	-2.5	5e-10
3093	-2.5	5e-10
3094	-2.5	5e-10
3095	-2.5	5e-10
3096	-2.5	5e-10
3097	-2.5	5e-10
3098	-2.5	5e-10
3099	-2.5	5e-10
3100	-2.5	5e-10
3101	-2.5	5e-10
3102	-2.5	5e-10
3103	-2.5	5e-10
3104	-2.5	5e-10
3105	-2.5	5e-10
3106	-2.5	5e-10
3107	-2.5	5e-10
3108	-2.5	5e-10
3109	-2.5	5e-10
3110	-2.5	5e-10
3111	-2.5	5e-10
3112	-2.5	5e-10
3113	-2.5	5e-10
3114	-2.5	5e-10
3115	-2.5	5e-10
3116	-2.5	5e-10
3117	-2.5	5e-10
3118	-2.5	5e-10
3119	-2.5	5e-10
3120	-2.5	5e-10
3121	-2.5	5e-10
3122	-2.5	5e-10
3123	-2.5	5e-10
3124	-2.5	5e-10
3125	-2.5	5e-10
3126	-2.5	5e-10
3127	-2.5	5e-10
3128	-2.5	5e-10
3129	-2.5	5e-10
3130	-2.5	5e-10
3131	-2.5	5e-10
3132	-2.5	5e-10
3133	-2.5	5e-10
3134	-2.5	5e-10
3135	-2.5	5e-10
3136	-2.5	5e-10
3137	-2.5	5e-10
3138	-2.5	5e-10
3139	-2.5	5e-10
3140	-2.5	5e-10
3141	-2.5	5e-10
3142	-2.5	5e-10
3143	-2.5	5e-10
3144	-2.5	5e-10
3145	-2.5	5e-10
3146	-2.5	5e-10
3147	-2.5	5e-10
3148	-2.5	5e-10
3149	-2.5	5e-10
3150	-2.5	5e-10
3151	-2.5	5e-10
3152	-2.5	5e-10
3153	-2.5	5e-10
3154	-2.5	5e-10
3155	-2.5	5e-10
3156	-2.5	5e-10
3157	-2.5	5e-10
3158	-2.5	5e-10
3159	-2.5	5e-10
3160	-2.5	5e-10
3161	-2.5	5e-10
3162	-2.5	5e-10
3163	-2.5	5e-10
3164	-2.5	5e-10
3165	-2.5	5e-10
3166	-2.5	5e-10
3167	-2.5	5e-10
3168	-2.5	5e-10
3169	-2.5	5e-10
3170	-2.5	5e-10
3171	-2.5	5e-10
3172	-2.5	5e-10
3173	-2.5	5e-10
3174	-2.5	5e-10
3175	-2.5	5e-10
3176	-2.5	5e-10
3177	-2.5	5e-10
3178	-2.5	5e-10
3179	-2.5	5e-10
3180	-2.5	5e-10
3181	-2.5	5e-10
3182	-2.5	5e-10
3183	-2.5	5e-10
3184	-2.5	5e-10
3185	-2.5	5e-10
3186	-2.5	5e-10
3187	-2.5	5e-10
3188	-2.5	5e-10
3189	-2.5	5e-10
3190	-2.5	5e-10
3191	-2.5	5e-10
3192	-2.5	5e-10
3193	-2.5	5e-10
3194	-2.5	5e-10
3195	-2.5	5e-10
3196	-2.5	5e-10
3197	-2.5	5e-10
3198	-2.5	5e-10
3199	-2.5	5e-10
3200	-2.5	5e-10
3201	-2.5	5e-10
3202	-2.5	5e-10
3203	-2.5	5e-10
3204	-2.5	5e-10
3205	-2.5	5e-10
3206	-2.5	5e-10
3207	-2.5	5e-10
3208	-2.5	5e-10
3209	-2.5	5e-10
3210	-2.5	5e-10
3211	-2.5	5e-10
3212	-2.5	5e-10
3213	-2.5	5e-10
3214	-2.5	5e-10
3215	-2.5	5e-10
3216	-2.5	5e-10
3217	-2.5	5e-10
3218	-2.5	5e-10
3219	-2.5	5e-10
3220	-2.5	5e-10
3221	-2.5	5e-10
3222	-2.5	5e-10
3223	-2.5	5e-10
3224	-2.5	5e-10
3225	-2.5	5e-10
3226	-2.5	5e-10
3227	-2.5	5e-10
3228	-2.5	5e-10
3229	-2.5	5e-10
3230	-2.5	5e-10
3231	-2.5	5e-10
3232	-2.5	5e-10
3233	-2.5	5e-10
3234	-2.5	5e-10
3235	-2.5	5e-10
3236	-2.5	5e-10
3237	-2.5	5e-10
3238	-2.5	5e-10
3239	-2.5	5e-10
3240	-2.5	5e-10
3241	-2.5	5e-10
3242	-2.5	5e-10
3243	-2.5	5e-10
3244	-2.5	5e-10
3245	-2.5	5e-10
3246	-2.5	5e-10
3247	-2.5	5e-10
3248	-2.5	5e-10
3249	-2.5	5e-10
3250	-2.5	5e-10
3251	-2.5	5e-10
3252	-2.5	5e-10
3253	-2.5	5e-10
3254	-2.5	5e-10
3255	-2.5	5e-10
3256	-2.5	5e-10
3257	-2.5	5e-10
3258	-2.5	5e-10
3259	-2.5	5e-10
3260	-2.5	5e-10
3261	-2.5	5e-10
3262	-2.5	5e-10
3263	-2.5	5e-10
3264	-2.5	5e-10
3265	-2.5	5e-10
3266	-2.5	5e-10
3267	-2.5	5e-10
3268	-2.5	5e-10
3269	-2.5	5e-10
3270	-2.5	5e-10
3271	-2.5	5e-10
3272	-2.5	5e-10
3273	-2.5	5e-10
3274	-2.5	5e-10
3275	-2.5	5e-10
3276	-2.5	5e-10
3277	-2.5	5e-10
3278	-2.5	5e-10
3279	-2.5	5e-10
3280	-2.5	5e-10
3281	-2.5	5e-10
3282	-2.5	5e-10
3283	-2.5	5e-10
3284	-2.5	5e-10
3285	-2.5	5e-10
3286	-2.5	5e-10
3287	-2.5	5e-10
3288	-2.5	5e-10
3289	-2.5	5e-10
3290	-2.5	5e-10
3291	-2.5	5e-10
3292	-2.5	5e-10
3293	-2.5	5e-10
3294	-2.5	5e-10
3295	-2.5	5e-10
3296	-2.5	5e-10
3297	-2.5	5e-10
3298	-2.5	5e-10
3299	-2.5	5e-10
3300	-2.5	5e-10
3301	-2.5	5e-10
3302	-2.5	5e-10
3303	-2.5	5e-10
3304	-2.5	5e-10
3305	-2.5	5e-10
3306	-2.5	5e-10
3307	-2.5	5e-10
3308	-2.5	5e-10
3309	-2.5	5e-10
3310	-2.5	5e-10
3311	-2.5	5e-10
3312	-2.5	5e-10
3313	-2.5	5e-10
3314	-2.5	5e-10
3315	-2.5	5e-10
3316	-2.5	5e-10
3317	-2.5	5e-10
3318	-2.5	5e-10
3319	-2.5	5e-10
3320	-2.5	5e-10
3321	-2.5	5e-10
3322	-2.5	5e-10
3323	-2.5	5e-10
3324	-2.5	5e-10
3325	-2.5	5e-10
3326	-2.5	5e-10
3327	-2.5	5e-10
3328	-2.5	5e-10
3329	-2.5	5e-10
3330	-2.5	5e-10
3331	-2.5	5e-10
3332	-2.5	5e-10
3333	-2.5	5e-10
3334	-2.5	5e-10
3335	-2.5	5e-10
3336	-2.5	5e-10
3337	-2.5	5e-10
3338	-2.5	5e-10
3339	-2.5	5e-10
3340	-2.5	5e-10
3341	-2.5	5e-10
3342	-2.5	5e-10
3343	-2.5	5e-10
3344	-2.5	5e-10
3345	-2.5	5e-10
3346	-2.5	5e-10
3347	-2.5	5e-10
3348	-2.5	5e-10
3349	-2.5	5e-10
3350	-2.5	5e-10
3351	-2.5	5e-10
3352	-2.5	5e-10
3353	-2.5	5e-10
3354	-2.5	5e-10
3355	-2.5	5e-10
3356	-2.5	5e-10
3357	-2.5	5e-10
3358	-2.5	5e-10
3359	-2.5	5e-10
3360	-2.5	5e-10
3361	-2.5	5e-10
3362	-2.5	5e-10
3363	-2.5	5e-10
3364	-2.5	5e-10
3365	-2.5	5e-10
3366	-2.5	5e-10
3367	-2.5	5e-10
3368	-2.5	5e-10
