	t	acc_x	acc_y	acc_z	humidity	temp_from_hum	temp_from_pressure	pressure	compass_x	compass_y	compass_z	gyro_x	gyro_y	gyro_z	index
13210	1512723178.6328475	-0.3475445806980133	0.4183316230773926	0.8205273151397705	27.3005485534668	31.64763832092285	31.118749618530273	1013.594482421875	-27.605844497680664	-23.747303009033203	-12.309663772583008	0.0778409019112587	-0.005347810685634613	-0.056722454726696014	13210
13211	1512723178.6771474	-0.3480382859706879	0.4180887937545776	0.8215020895004272	27.3005485534668	31.64763832092285	31.12291717529297	1013.5908203125	-27.76440238952637	-23.865589141845703	-12.536602020263672	0.07234310358762741	-0.003820650279521942	-0.05702788382768631	13211
13212	1512723178.721981	-0.35001295804977417	0.4173604249954224	0.8229642510414124	27.38537406921387	31.498031616210934	31.12708282470703	1013.592041015625	-27.67279052734375	-23.864694595336914	-12.346789360046387	0.012782670557498932	0.00717432051897049	-0.07443128526210785	13212
13213	1512723178.7722914	-0.3603800535202025	0.4790297448635101	0.8851069808006287	27.38537406921387	31.498031616210934	31.125	1013.58984375	-27.697694778442386	-23.50759315490723	-11.636303901672365	-0.3598249554634094	0.15652573108673096	-0.17154723405838013	13213
13214	1512723178.8182619	-0.3120002746582031	0.33068349957466125	0.7337712049484253	27.75100517272949	31.479331970214844	31.129165649414066	1013.590087890625	-27.693605422973636	-23.99778175354004	-11.591791152954102	-0.17961972951889038	0.3645253479480744	-0.22011102735996246	13214
13215	1512723178.865322	-0.3045952022075653	0.3355393409729004	0.7912836670875549	29.52065658569336	31.591535568237305	31.120834350585934	1013.584716796875	-27.80366516113281	-23.43498229980469	-11.846343040466307	0.603814959526062	0.6195615530014038	-0.17368528246879578	13215
13216	1512723178.9227798	-0.4183864295482636	0.4639765918254852	0.9238547682762146	29.52065658569336	31.591535568237305	31.120834350585934	1013.58251953125	-28.09660530090332	-24.02124786376953	-12.676379203796387	1.0915908813476562	0.4698996245861054	-0.1269540786743164	13216
13217	1512723178.9687438	-0.3537154793739319	0.445281594991684	0.6989225149154663	26.75356483459473	31.479331970214844	31.12708282470703	1013.580322265625	-28.99236488342285	-23.525205612182614	-13.61272430419922	0.05709056556224822	0.0991043895483017	-0.1321464329957962	13217
13218	1512723179.0122552	-0.3435952365398407	0.4001221656799317	0.6706537008285522	26.75356483459473	31.479331970214844	31.120834350585934	1013.57958984375	-29.14493560791016	-22.95870590209961	-14.318746566772461	-0.5809353590011597	-0.3498755097389221	-0.057306032627820976	13218
13219	1512723179.061836	-0.3978990614414215	0.3933239877223969	0.8448969721794128	28.01718330383301	31.591535568237305	31.118749618530273	1013.576171875	-29.284236907958984	-23.22578239440918	-14.647933959960938	-0.1597437560558319	-0.9274486303329468	0.19467586278915405	13219
13220	1512723179.105289	-0.4788611829280853	0.4746595025062561	1.112476110458374	28.01718330383301	31.591535568237305	31.12708282470703	1013.57373046875	-29.11147117614746	-23.33472442626953	-13.664670944213867	0.7904571294784546	-1.013275146484375	0.3596094846725464	13220
13221	1512723179.1479418	-0.3152091205120087	0.4717459678649902	0.910207748413086	28.63729286193848	31.554134368896484	31.12291717529297	1013.571533203125	-28.72244644165039	-22.815074920654297	-13.093981742858887	0.6563721895217896	-0.3743101358413696	0.03371288627386093	13221
13222	1512723179.191605	-0.2774432599544525	0.511078417301178	0.8721910119056702	28.63729286193848	31.479331970214844	31.12291717529297	1013.5732421875	-28.18552017211914	-22.482908248901367	-13.236310958862305	-0.25900936126708984	0.6565249562263489	-0.3880895674228668	13222
13223	1512723179.238165	-0.3423610329627991	0.4763590395450592	0.8807203769683838	27.435100555419922	31.479331970214844	31.129165649414066	1013.57568359375	-27.891958236694336	-22.251667022705078	-13.784133911132812	-0.44990473985672	0.9347741007804872	-0.4839954078197479	13223
13224	1512723179.2810512	-0.3885193169116974	0.3411235511302948	0.8054180741310121	28.145885467529297	31.498031616210934	31.118749618530273	1013.57373046875	-28.25354194641113	-21.81598281860352	-14.539801597595215	0.38820236921310425	0.4549394249916077	-0.11900342255830765	13224
13225	1512723179.3245597	-0.4830573499202728	0.4146897196769713	0.8960733413696289	28.145885467529297	31.498031616210934	31.12708282470703	1013.5673828125	-28.87828063964844	-22.273731231689453	-15.031106948852539	0.9318724274635316	-0.4598312675952912	0.2536243796348572	13225
13226	1512723179.3740642	-0.4322091937065125	0.4892270565032959	0.8344180583953857	27.46727561950684	31.61023712158203	31.129165649414066	1013.565673828125	-28.95705223083496	-21.617582321166992	-15.356452941894533	-0.0039731189608573905	-1.111319065093994	0.2499591708183289	13226
